there <0> was <0> once <0> a <0> poor <0> boy <3> and <0> he <0> watched <0> his <1> sheep <3> in <0> the <0> fields <1> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 2 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
then <0> the <0> old <3> woman <3> became <0> very <1> angry <1> at <0> the <1> cat <2> and <0> began <0> to <3> hit <0> her <0> for <0> she <3> had <0> not <2> killed <0> the <0> mouse,0 3 0 2 0 1 0 2 0 3 0 3 0 2 0 3 0 2 0 3 0 3 0 3 0 2 0 2 0 2 0 2 0 2 0 3 0 3 0 3 0 3 0
then <0> the <1> old <0> woman <0> became <0> very <1> angry <0> at <0> the <0> cat <3> and <0> began <0> to <0> hit <0> her <3> for <0> she <0> had <0> not <0> killed <0> the <0> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
then <0> the <0> old <0> woman <3> became <0> very <0> angry <0> at <0> the <0> cat <3> and <0> began <0> to <0> hit <0> her <2> for <0> she <0> had <0> not <0> killed <0> the <1> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <1> once <1> a <0> poor <0> boy <3> and <0> he <1> watched <1> his <0> sheep <1> in <0> the <0> fields <1> next <2> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <3> and <0> he <0> watched <0> his <0> sheep <1> in <0> the <0> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
then <0> the <1> old <0> woman <0> became <0> very <1> angry <0> at <0> the <0> cat <0> and <0> began <0> to <0> hit <0> her <0> for <0> she <3> had <0> not <0> killed <0> the <0> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 2 0 3 0 3 0 3 0 3 0
then <0> the <3> old <0> woman <1> became <0> very <1> angry <3> at <0> the <2> cat <0> and <0> began <0> to <3> hit <0> her <3> for <0> she <1> had <0> not <2> killed <3> the <0> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <2> and <0> he <0> watched <1> his <0> sheep <0> in <0> the <0> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
then <3> the <0> old <0> woman <0> became <0> very <0> angry <0> at <0> the <0> cat <3> and <0> began <0> to <0> hit <0> her <2> for <1> she <0> had <0> not <0> killed <0> the <0> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 2 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <1> a <0> poor <0> boy <3> and <0> he <0> watched <0> his <0> sheep <1> in <0> the <2> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <0> and <0> he <0> watched <1> his <0> sheep <1> in <0> the <0> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <2> once <0> a <0> poor <0> boy <3> and <0> he <0> watched <0> his <0> sheep <3> in <0> the <0> fields <1> next <0> to <1> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <1> and <0> he <0> watched <0> his <1> sheep <1> in <0> the <1> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <1> and <0> he <0> watched <0> his <0> sheep <1> in <0> the <0> fields <1> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <1> once <0> a <0> poor <0> boy <3> and <0> he <0> watched <0> his <0> sheep <1> in <0> the <0> fields <1> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
then <0> the <1> old <0> woman <0> became <0> very <0> angry <0> at <0> the <0> cat <0> and <0> began <0> to <0> hit <0> her <0> for <0> she <0> had <0> not <0> killed <0> the <0> mouse,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
there <0> was <0> once <0> a <0> poor <0> boy <1> and <0> he <0> watched <1> his <0> sheep <2> in <0> the <0> fields <0> next <0> to <0> a <0> dark <0> forest,0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0 3 0
